name,,source,comments
@ShaneSaxson,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwjlPr-UcLkx2D4LIJ4AaABAg,I’m ok with not trading with the rest of the world. It will jumpstart the United States own manufacturing base. Good luck selling enough product to keep your country’s economy alive.
@Everyonehasanopinion,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugwy5FH6G-1runHL_NN4AaABAg,Ignore Trump. Ignore America until he is gone. The international community should rewire trade agreements and exclude America; there is over 3 more years of this ridiculousness.
@georgerathbun4353,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyHWkm3alm7qU6MzI94AaABAg,What's that I smell?   TACOs!!!
@SpectrumPOV,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzROymhenOEjshkdKZ4AaABAg,TACO!
@maureencoyle666,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyANNPH68G8RqBI_PV4AaABAg,TRUMP HAD TO SEND FORM LETTERS BECAUSE THOSE LITTLE COUNTRIES WOULD NOT TAKE HIS CALLS!!!!
@mcborge1,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw1w4VU4V5gPPQ4v4t4AaABAg,I long for the day Winter comes for house Trump!
@kevinjackson9156,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxFsLe_qh3MaQN8myB4AaABAg,"When are the media going to call his acts out as lunacy, he's not fit to run a bath!"
@AndrewRoberts11,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugzx8JaAz_ITQ7N703R4AaABAg,"The D.C. Circuit will start to hear Trump's appeal against the tariffs being ruled unlawful / unconstitutional, by two courts, on July 31. If he doesn't win the appeal he'll need to run every tariff past Congress, before it can come into effect."
@AngSol97,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzgQfRhzkV9238aIi14AaABAg&pp=0gcJCSMANpG00pGi,TACO again
@vank9235,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzN56abq_AKqoFRxP14AaABAg,"TACO strikes again.. ""90 deals in 90 days""... ""2 deals made"""
@904Hurricane,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx_Lu2yRpryJrkQIqp4AaABAg,Tuck Frump !
@danmayberry1185,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx324qC0ARvx7zHfXV4AaABAg,The Yoko Ono of presidents.
@skf4skf47,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugzu2SGg16ytSv19v7h4AaABAg,TACO strikes again
@ConstanceBlack-wy5fp,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzBAzUx9mwv8dk3Rrp4AaABAg,Who always  chicken  out ????  trump of course
@tiffbotwright,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwUXJAcemty-wbKaCZ4AaABAg&pp=0gcJCSMANpG00pGi,"Oh, what. great guy...let's give him a Nobel peace prize....for F sake!!"
@Cellpeg,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyopJSJmO7Fpqb0xtJ4AaABAg&pp=0gcJCSMANpG00pGi,"TACO Tuesday's, nice!."
@digglerdudeuk,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwD6_cL8_ANA_0xEQ14AaABAg,TACO DAY!
@michaelaitken2631,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz7yvxA01TjeeeFCSZ4AaABAg,The SHART of the deal... by Donny Von Shitzenpants
@andrewjones-productions,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxpD8Qc7Fa4p5D_0TZ4AaABAg,"Karoline Leavitt holds up the 'beautiful letters' but has clearly not read them. Certainly no one of any real linguistic ability has proofread them as there words capitalised for absolutely no reason whatsoever in every sentence. So they are already not beautiful even before the actual content is taken into account or was Leavitt referring to the paper they are printed on, albeit that weird American size that upsets printers the world over when someone sends a document from the USA and one tries to print it. Paper size aside, the goons in the White House are absolutely clueless from everything ranging from basic English grammar to their lack of understanding of well....everything! Trump still thinks that the export countries are the ones paying the tariffs for goodness sake. The USA looks like one big looney bin because of these cretins."
@KarlWomack,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugzi2Z3aj6jt9W2qthx4AaABAg,So why are @BBCNews still saying that he's but and 10% on tariffs JLR closed down and other businesses in America are closing down too apparently @CarolineLeavitt is acting like Monica Lewinski.
@DHMarepoto,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzCO8xwzi6oHzXxi_B4AaABAg,"I´m from the future, here it´s august 2029. His moving them for another 2 weeks more. China already has 20 nuclear aircraft carrier."
@Habitat-d1t,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyU9c1HbuFDkK0YgCN4AaABAg,Well look at that poor countries are being screwed over again.
@burningmanmike,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz8m0MOK5uGD0cPMDp4AaABAg,"Delay, delay, delay! Two Weeks Trump. Such a horrible deal maker"
@ばねっさ-b1l,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyfBhQENijgSJwtdZ14AaABAg,日本は2019年にトランプと貿易協定を結んだが、TACOは既に忘れてしまったようだ
@Uhmm485,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyWxEykHgHHZazyIcd4AaABAg,"Excuse me, but how is he “taxing” other countries?"
@snowballs2023,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgypsD-YU-eyLKLG_-54AaABAg,Taco trump. Americans paying tariffs
@SorminaEriana,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzcqJ1RNhroOMdacbZ4AaABAg,"BRICS is the group of poor countries, BRICS is looking for the big markets, unfortunately, the big markets are US and EU. As we know US have high tarrifs and EU have climate exchange deal, so BRICS have no much money, maybe the countries of BRICS will be making of things exchange and or counter trade, for example military weapons exchange with rice or fresh garlic, fishery product androids exchange"
@VikingBowlsJourney,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwcYKbxwpC24yD1a6t4AaABAg,What would happen if all the countries decide that America can do what they want and they seek new markets. And we let them tarrif and their consumers pay the fees.
@heatcheck3,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwSSKvaBCicFNF2dyl4AaABAg,Well that was impartial
@markfudger5267,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz2h8tnmos_14bLf7N4AaABAg,"Why doesn't the BBC explain what tariffs these countries impose on the USA as well as what the USA plans to impose on them? Surely, without doing this, they can be accused of anti USA bias?"
@aryanchoudhary1845,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgymJLfuDEzGNgA83eh4AaABAg,Doesnt he have any work to do?
@Darren-h4f,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx3rKXfd4RCdbvuMfh4AaABAg,"Japan needs to call in the usa debt it owes,"
@duck999-z6w,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzQpfxOvpeMVSq0Q554AaABAg,Tired of this man's words.
@SpectacularDisaster,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzoiqKXGH5jVUoWpRd4AaABAg,New taxes for other countries aka tariffs
@iq-ride9329,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxTnUkRW0rth6YibEJ4AaABAg,The United States is adrift...
@chrisstorer3377,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxCTU54JnHbfQu7r9l4AaABAg,TACO
@julian-multiman,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzxYtSDRpjvNxSTeyd4AaABAg&pp=0gcJCSMANpG00pGi,TACO
@JohnSavage1984,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyuU5Cx8U3ABJJhTLR4AaABAg&pp=0gcJCSMANpG00pGi,TACO
@powpowdingdong,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxpAnS4KEufPbELjLx4AaABAg,"Taco, taco, taco, taco, taco, taco"
@eeery,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugywd1-nQZqnXNjMEm94AaABAg,Quintessential TACO
@w1ndgeneral226,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgycTgfF35o48gE5oTR4AaABAg,"Alright comment section, place your bets."
@gravismushnick3812,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw-DTdy2h6SFb55MUN4AaABAg,Leavitt's one brain cell has packed up and is screaming to get out
@bleaujos9927,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxTg3na8-PwSG7QZDp4AaABAg,"Taxman  Trump strikes again,"
@raiderdave80,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyCPECQLBvg8KBpW2d4AaABAg,El Taco Grande
@ThePentadactyl,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzMPcmC78Cy4H4aq2R4AaABAg&pp=0gcJCSMANpG00pGi,the whoel rest of the world shoudl just ignore the US and go on with trade-deals on their own and between them - like it always was...just ignore lunatics and go on with REAL business and REAL politics....after a while TACO will come crawling back.
@lalmohammad1972,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugy6cx50uy2N1J2vROp4AaABAg,every inch of the phalestine land should be free from any Israel or America۔ phalestine land is for phalestine people only not for anyone other whether it's America or hypothetical Israel۔
@nicholassmith7730,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx1SXCFvhe3R9regGx4AaABAg,"It's ""The Onion"" I feel sorry for. They must work hard on coming up with absolute bat-poop crazy satirical headlines only for someone to say ""nah, that just happened in real life""."
@nanasagoe,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzUiWJDN4pzDDQvICF4AaABAg,Why is the world still rely on usa.
@ffx_6751,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyoiOvJcrNyGgdjtUF4AaABAg,The world should go and show a big  to Trump and his tariffs by stopping most of the trade with USA.
@owensilvant,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugxvlac5r-h7gRx-H3V4AaABAg,"Always thought he was an idiot, but the fact he doesn’t have the backbone follow through on his own idiotic ideas just makes him so much worse. TACO is the way it seems."
@高朗-g7b,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwgATzKHHMa7-T3Q_14AaABAg,Trump: tax them all !
@chottushaw2509,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz4Hf6JgyvywcB5HBJ4AaABAg,She is mad
@helenandterrybondy2383,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwgjbBHAaR1U5stYax4AaABAg,"Why does anyone take him seriously, he can’t be trusted with anything let alone a deal"
@mauricioangulos.2830,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwXKfvxPqFynXQVnlF4AaABAg,The world is getting introduced to the TACO Doctrine
@sanjitbanerjee6494,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyjkZC0tL3oE1xh2_B4AaABAg&pp=0gcJCSMANpG00pGi,"Donald Trump admin can see movement of finished products but they can not see prior ingredients movements , the countries have grip on ingredients will rule the world economy in the coming days"
@williamsullivan3702,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzEqDVjEvZrJO5CK3V4AaABAg,Buck Frazil!
@avishkarandika4473,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxHFjE_kYAwreUU3zB4AaABAg,we have this beautiful letters signed by good for nothing american president who has eratile disfunction and mental disorder since his claming to help developing countries while putting tariff on laos and a country who is currently on civil war yet chickening out on china
@phonenaidu,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyUEzhWQ2YAynKk7Cl4AaABAg,Again big comedy.
@أبوأيُّوبالأنصاري-ح6ي,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz32CTF0xg-KU3uUPt4AaABAg,ربنا يصلح الحال
@chrisstorer3377,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugyows27RWXfW2xs-_t4AaABAg,Starmer spin
@davidturner3014,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx6wzaAhy6-hTyxFAB4AaABAg&pp=0gcJCSMANpG00pGi,Daniel 11: 20. King James Version.
@wdp7128,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxJT7hCjBkg_bXcUVR4AaABAg&pp=0gcJCSMANpG00pGi,USA need be kicked out of WTO..
@davidhampson-g3n,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw5OppeKMcaDiJ54Cd4AaABAg,Well done Donald its about your country no 1 else's
@occamraiser,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugyrm4lcHW2I-0i4L594AaABAg&pp=0gcJCSMANpG00pGi,America is a comedy show
@RedTitan5,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugwlrus_oG7vDX-hKCp4AaABAg,Taco
@maureencoyle666,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx5i9UlXVDYBVeKGpZ4AaABAg,TACO
@spencore,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyGWCwEiadqf5xDr1J4AaABAg,no one cares.. release the Epstien files
@juliancooper8963,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx7wlSfA5yT5uUogYV4AaABAg,"He’s so dumb, the more Trump delays his so called tariffs he’s allowing every other country more time to move away from America as a trading partner. The rest of the world are laughing"
@ianbird7444,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyP_BxFDMvxLVW47aJ4AaABAg,the British Government  already bent the knee
@DJguy-j3h,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxnRNUw3QTFzTYCgZp4AaABAg,Gron
@SACC_,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxQfq7LoYevvWEfikZ4AaABAg,"Don’t be shy BBC, tell us how this could affect Israel. We know it’s all you care about."
@giman3752,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxNjiIwM5fnQMGASux4AaABAg,Omg....how the bbc journalism is so poor is mind-boggling...and the bbc nodders believe the narrative
@FacedeskingToTheGrave,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugyhu9YlYldLCju4BsV4AaABAg,Insider trading again? TACO's gonna TACO.
@qairulhud7620,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyWu_BTzon9tulSDVx4AaABAg,Lula is about to cry out loud
@bremexperience,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx0beZ5vDFt2onSIix4AaABAg&pp=0gcJCSMANpG00pGi,He's looking for money to pay for his tax cuts :)
@SonjaMorrison-i7j,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugxjf5RU3ACHLJQoUpx4AaABAg,"I look forward to the day when this gal, like Sean Spicer and Sarah Huckabee, is finally replaced."
@Joe-h3s8l,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwvjWkV5tOEVDKxhI14AaABAg,AMERICANS TIRED OF ALLOWING CLOWNS TO ACCESS US MARKETS DIRT CHEAP.
@PerryJoyce-nq5el,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwhAJVk37zd1ErXyIt4AaABAg&pp=0gcJCSMANpG00pGi,TACO
@arochorj,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwEry7_4ZR0Ky2ugbp4AaABAg,TACO!!!!!
@우오와앙,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugzmw9jmJlY4q70fpol4AaABAg,주한미군 필요없다 동맹국을 상대로 장사하지말자 주한미군 전부 데려가나
@suesuepig,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxcjsQiNUJVtp-A1Rp4AaABAg,
@XEV-1000,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzJkRGeV3JIv8ZiYaF4AaABAg,Trade deficit with Bangladesh and Myanmar
@Steven-vo4ee,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyN2ykQZqz4lUcX5gx4AaABAg,Another day another TACO.
@philtymcnasty9994,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyeOhtNoLnynbvnk-h4AaABAg,He is just clueless about international trade. Never heard of supply and demand. He thinks he can just order the world around. What a goofy guy
@Alan-o8l6b,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyBMvjYaXNgHM2O4cN4AaABAg,TACO strikes again
@bobst.pierre4823,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugwm5ZpRL5gFVefRBVt4AaABAg,We are all concerned about what’s going to happen on August first. We are not share what year. Donald Chump the pumpkin head can’t make up his mind. What an idiot
@erikt1713,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugy7Z0Nq8JN45-Abg-N4AaABAg,"It's Taco Tuesday again. However, at the end of the month it is not going to look any better than now with the deals, except maybe with India and Israel. I hope there will be Tuesdays in August as well."
@BLACKnWHITE4u,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwxfrMmdEzCyvuNWyF4AaABAg,America is moving towards isolationism.
@fernandoferdinand4866,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxvaDUsZ5UX6JM3Oi94AaABAg,These countries should just ignore Donald Trump. He's a joke. They should just trade with each other and find other trading partners around the world and ignore America.
@Tdot-75,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxaFD9IpA-s-3B3R814AaABAg&pp=0gcJCSMANpG00pGi,"One can not deal with BS,m and Al trump is, is BS. The rest of the planet needs to simply step around this child and continue on without them."
@user-rl9cx4lu4w,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyLpz_nfr7yAecYsDN4AaABAg,미국이 파는 제품은 디지털플랫폼이자나? 유튜브 인스타 넷플릭스등 그걸로 세계를 독점하고 인구3억에 1인당 gdp9만불 만들었으면서 자동차 안팔린다고 동맹국이 착취했다고 생각하는거지?
@franciscouderq1100,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwagslNXdrv1ncYog14AaABAg,"Trying to hit the weakest hard of course , like all bullies do."
@xtscarfacem8255,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyyewxY5NbguZYk-6J4AaABAg,More TACO stuff
@saraonep9326,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwKU1f6vDg9_4lE5h94AaABAg,TACO
@Keln02,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwpJdmmulcwtqbmwfB4AaABAg,TACO
@kevinarmstrong6153,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxMCS3P0dYt7d6PIwV4AaABAg,TACO
@timebee7,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx9QFt7CXTd3U3ja1V4AaABAg,TACO
@hairyferrit,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgysKFhHA-X1M3YOd894AaABAg,TACO
@RonaldVasquez-p5t,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz9FtlxybEbotYg1_V4AaABAg,TACO
@FFuselier,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz1PNTTfJ56NOMG1TZ4AaABAg,TACO
@4kingace379,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwUBdSVuVfWSTPITuJ4AaABAg,TACO
@romankacin8365,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyFJ5zCL9St58V9mCJ4AaABAg,TACO
@evanhoransky5649,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw1Whabfg14TBX5pO54AaABAg,TACO
@FrancisFrom254,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugy6dOzrO1wivrstMm54AaABAg,TACO
@TheAmbex,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxizL0ZsmH_1bJ6Qkd4AaABAg,TACO
@Contraster671,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwMktHrN93DuTD99fJ4AaABAg,At some point Trump will suffer a pay back from these countries.
@AwkballOddward,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw3JThwgs4AGnOJQ8l4AaABAg,TacocaT
@alejandranino5547,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxvhsjeOTZFay-VadF4AaABAg,No one cares anymore hahahahaha when someone lies over and over again. People stop believing.
@alejandranino5547,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugy6M0B456O1Le9FYZ94AaABAg,No one cares anymore hahahahaha when someone lies over and over again. People stop believing.
@nof7864,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxAHgANrUgSVj9N2VB4AaABAg,TACO Tuesday
@KathleenClarke-q5n,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwEoEHLCMXVrVKfAzp4AaABAg&pp=0gcJCSMANpG00pGi,Trump doesn't have a concept of plan of what he's doing.
@rickcrammond6330,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxRXBuJlzx_QHG1lh54AaABAg,TACO strikes again.
@hdgames5689,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz5Par0OVNi3hCWTzF4AaABAg,At least trump gets stuff done I don’t think he’s tolerate the dinghy’s like we do
@drbalbon7332,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyLyOGv250sRRJ_Dbl4AaABAg,TACO
@IslamistSocialist371,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugw3gEqOFJHVMIu_x4t4AaABAg,Another market manipulation
@kestralrider313,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugz6rTHmY_vgVNTuK2d4AaABAg&pp=0gcJCSMANpG00pGi,TACO Tuesday once again...
@paulwardle4676,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgzVgRWqGvCxjCl96Ox4AaABAg,Oh taco
@vergilbai9666,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgxLU8qP3NRGLZsKsQ54AaABAg,"A political clown, pissing off people everywhere but not caring about improving their own people's life."
@BigHairyCrank,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugzu8K4picVi5TeuhZd4AaABAg,TACO
@kimkim-dd4qg,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgwJqpYEABI1m9dFBel4AaABAg,Second liberation
@ryu299,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgyloFBe4uU-edvmiOV4AaABAg,Taco Bell.
@sabasabinibinsaba356,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=Ugx6qFaTgS_XqjdT6TR4AaABAg,Childish
@louisnavarrete6221,,https://www.youtube.com/watch?v=GjRA1ODmLG8&lc=UgycezpCKsGn-5u0BiJ4AaABAg,or it's just stock manipulation again.
